Company,TypeName,Ram,Weight,Price,TouchScreen,Ips,Ppi,Cpu_brand,HDD,SSD,Gpu_brand,Os,storage_type,Second_Price,Inches,ScreenResolution,Cpu,Gpu,Memory,storage_capacity,log_price,GHz
LG,Ultrabook,8,1.09,1151.41,0,1,141.21199808219862,Intel Core i7,0,512,Intel,Windows,ssd,122490.72,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,Intel HD Graphics 620,512GB SSD,512,7.0487425572830285,1.8
Acer,Gaming,16,2.5,650.58,0,0,141.21199808219862,Intel Core i5,0,256,Nvidia,Windows,ssd,69210.72,15.6,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,Nvidia GeForce GTX 1050 Ti,256GB SSD,256,6.477864272712146,2.5
MSI,Gaming,8,2.2,499.78,0,0,141.21199808219862,Intel Core i5,0,256,Nvidia,Windows,ssd,53168.111999999994,15.6,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,Nvidia GeForce GTX 1050,256GB SSD,256,6.214168001593787,2.5
Asus,Notebook,4,1.86,209.85,0,0,100.45466986113652,Other Intel Processor,0,128,Intel,Windows,ssd,22324.32,15.6,1366x768,Intel Celeron Dual Core N3350 1.1GHz,Intel HD Graphics 500,128GB SSD,128,5.346392989779599,1.1
Dell,Gaming,16,3.21,1027.21,0,0,141.21199808219862,Intel Core i5,1000,128,Nvidia,Windows,both,109277.28,15.6,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,Nvidia GeForce GTX 1060,128GB SSD +  1TB HDD,1128,6.934601668090802,2.5
HP,Notebook,4,2.5,350.08,0,1,127.33567457123112,Intel Core i3,0,256,AMD,Windows,ssd,37242.72,17.3,IPS Panel Full HD 1920x1080,Intel Core i3 6006U 2GHz,AMD Radeon R5 520,256GB SSD,256,5.858161699793562,2
Lenovo,2 in 1 Convertible,8,1.19,750.75,1,1,165.6321180513006,Intel Core i7,0,512,Intel,Windows,ssd,79866.72,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 8550U 1.8GHz,Intel UHD Graphics 620,512GB SSD,512,6.62107270686344,1.8
Dell,Gaming,16,3.49,1409.22,0,0,141.21199808219862,Intel Core i7,1000,256,Nvidia,Windows,both,149916.6,15.6,Full HD 1920x1080,Intel Core i7 7820HK 2.9GHz,Nvidia GeForce GTX 1070,256GB SSD +  1TB HDD,1256,7.250791638815987,2.9
HP,Notebook,4,1.86,306.81,0,0,100.45466986113652,Intel Core i5,500,0,AMD,Windows,hdd,32639.8608,15.6,1366x768,Intel Core i5 7200U 2.5GHz,AMD Radeon 520,500GB HDD,500,5.726228663486031,2.5
Dell,Notebook,4,2.2,273.29,0,0,100.45466986113652,Intel Core i3,1000,0,AMD,Windows,hdd,29073.297599999994,15.6,1366x768,Intel Core i3 6006U 2GHz,AMD Radeon R5 M430,1TB HDD,1000,5.610533502436571,2
HP,Notebook,6,2.65,284.97,0,1,127.33567457123112,AMD Processor,2000,0,AMD,Windows,hdd,30316.32,17.3,IPS Panel Full HD 1920x1080,AMD A10-Series 9600P 2.4GHz,AMD Radeon R7 M440,2TB HDD,2000,5.652383911570201,2.4
Lenovo,Notebook,4,2.1,159.26,0,0,100.45466986113652,Other Intel Processor,500,0,Intel,Windows,hdd,16943.04,15.6,1366x768,Intel Celeron Dual Core 3855U 1.6GHz,Intel HD Graphics 510,500GB HDD,500,5.070538086829298,1.6
Lenovo,Notebook,4,1.7,350.08,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows,ssd,37242.72,14,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,256GB SSD,256,5.858161699793562,2.5
HP,Workstation,8,3.14,955.58,0,0,127.33567457123112,Intel Core i7,500,0,Nvidia,Windows,hdd,101657.7072,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,Nvidia Quadro M1200,500GB HDD,500,6.86231848597353,2.8
Lenovo,2 in 1 Convertible,8,1.42,1297.15,1,0,209.80068286498081,Intel Core i7,0,256,Intel,Windows,ssd,137995.19999999998,14,Touchscreen 2560x1440,Intel Core i7 7500U 2.7GHz,Intel HD Graphics 620,256GB SSD,256,7.167924829132794,2.7
Toshiba,Notebook,8,1.5,487.31,0,1,165.6321180513006,Intel Core i5,0,256,Intel,Windows,ssd,51841.439999999995,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,256GB SSD,256,6.1889004708783855,2.5
Lenovo,2 in 1 Convertible,16,1.38,875.96,1,0,157.3505121487356,Intel Core i7,0,512,Intel,Windows,ssd,93186.72,14,Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,Intel HD Graphics 620,512GB SSD,512,6.77532042779339,2.7
Toshiba,Ultrabook,16,1.36,940.06,1,0,165.6321180513006,Intel Core i7,0,512,Intel,Windows,ssd,100006.56,13.3,Full HD / Touchscreen 1920x1080,Intel Core i7 6500U 2.5GHz,Intel HD Graphics 520,512GB SSD,512,6.84594370301425,2.5
HP,Notebook,4,2.1,345.07,0,1,141.21199808219862,Intel Core i7,500,0,AMD,Windows,hdd,36709.92,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,AMD Radeon 530,500GB HDD,500,5.8437472950009575,2.7
Dell,Gaming,8,2.56,410.18,0,0,141.21199808219862,Intel Core i5,1000,0,Nvidia,Windows,hdd,43636.32,15.6,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,Nvidia GeForce GTX 1050,1TB HDD,1000,6.016596087745587,2.5
Lenovo,Notebook,4,2.2,199.83,0,0,141.21199808219862,AMD Processor,0,256,AMD,Windows,ssd,21258.719999999998,15.6,Full HD 1920x1080,AMD A9-Series 9420 2.9GHz,AMD Radeon 530,256GB SSD,256,5.297467005093198,2.9
Lenovo,Notebook,8,2.2,214.86,0,0,100.45466986113652,AMD Processor,1000,0,AMD,Windows,hdd,22857.12,15.6,1366x768,AMD A12-Series 9720P 3.6GHz,AMD Radeon R7,1TB HDD,1000,5.369986653238397,3.6
Lenovo,Notebook,4,2.1,311.24,0,0,141.21199808219862,Intel Core i5,2000,0,Intel,Windows,hdd,33110.856,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,1TB HDD +  1TB HDD,2000,5.74056431874873,2.5
Lenovo,Notebook,4,1.9,225.37,0,0,100.45466986113652,Intel Core i3,500,0,Intel,Others,hdd,23976,15.6,1366x768,Intel Core i3 6006U 2GHz,Intel HD Graphics 520,500GB HDD,500,5.417743496030575,2
Dell,Notebook,8,2.18,398.16,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Windows,ssd,42357.6,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,256GB SSD,256,5.9868539345502985,2.5
Acer,2 in 1 Convertible,8,1.6,500.33,1,1,165.6321180513006,Intel Core i5,0,256,Intel,Windows,ssd,53226.72,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 8250U 1.6GHz,Intel UHD Graphics 620,256GB SSD,256,6.215267880717977,1.6
Lenovo,Workstation,16,2.18,929.04,0,0,141.21199808219862,Intel Core i7,0,512,Nvidia,Windows,ssd,98834.4,15.6,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,Nvidia Quadro M520M,512GB SSD,512,6.834151794937502,2.5
Lenovo,Notebook,8,1.8,596.49,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows,ssd,63456.479999999996,14,Full HD 1920x1080,Intel Core i5 6300HQ 2.3GHz,Intel HD Graphics 520,256GB SSD,256,6.3910624769380995,2.3
HP,Notebook,6,2.71,328.05,0,1,127.33567457123112,AMD Processor,2000,0,AMD,Windows,hdd,34898.932799999995,17.3,IPS Panel Full HD 1920x1080,AMD A10-Series 9620P 2.5GHz,AMD Radeon 530,2TB HDD,2000,5.793166035790887,2.5
Lenovo,Gaming,8,2.5,625.54,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows,both,66546.72,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1050 Ti,128GB SSD +  1TB HDD,1128,6.438615276703253,2.8
Dell,Notebook,8,1.64,545.41,0,0,157.3505121487356,Intel Core i5,0,256,Nvidia,Others,ssd,58021.92,14,Full HD 1920x1080,Intel Core i5 7440HQ 2.8GHz,Nvidia GeForce 930MX,256GB SSD,256,6.301537805410251,2.8
Dell,Notebook,8,1.98,363.6,0,0,141.21199808219862,Intel Core i5,1000,0,Intel,Others,hdd,38681.28,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,1TB HDD,1000,5.896054362303324,2.5
Dell,Notebook,16,1.93,714.52,0,0,141.21199808219862,Intel Core i5,0,512,Intel,Windows,ssd,76012.44480000001,15.6,Full HD 1920x1080,Intel Core i5 7300U 2.6GHz,Intel HD Graphics 620,512GB SSD,512,6.571610988580684,2.6
Lenovo,Notebook,8,1.87,429.25,0,1,157.3505121487356,Intel Core i5,0,256,Nvidia,Windows,ssd,45664.6896,14,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,Nvidia GeForce 920MX,256GB SSD,256,6.062039499777585,2.5
Dell,Notebook,8,1.9,590.48,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Windows,ssd,62817.119999999995,15.6,Full HD 1920x1080,Intel Core i5 7300U 2.6GHz,Intel HD Graphics 620,256GB SSD,256,6.380935765461797,2.6
Lenovo,Notebook,4,2.19,149.25,0,0,100.45466986113652,AMD Processor,500,0,AMD,Windows,hdd,15877.439999999999,15.6,1366x768,AMD A6-Series 7310 2GHz,AMD Radeon R4,500GB HDD,500,5.0056227522727115,2
Mediacom,Notebook,4,1.4,132.72,0,1,161.72539083525606,Other Intel Processor,32,0,Intel,Windows,hdd,14119.199999999999,14,IPS Panel Full HD 1920x1200,Intel Atom Z8350 1.92GHz,Intel HD Graphics 400,32GB HDD,32,4.888241645882189,1.92
HP,Notebook,8,2.63,601,0,0,127.33567457123112,Intel Core i7,0,256,Nvidia,Windows,ssd,63936,17.3,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,Nvidia GeForce 930MX,256GB SSD,256,6.398594934535208,2.7
Lenovo,Ultrabook,8,1.17,844.72,0,1,209.80068286498081,Intel Core i7,0,512,Intel,Windows,ssd,89864.1792,14,IPS Panel Quad HD+ 2560x1440,Intel Core i7 6500U 2.5GHz,Intel HD Graphics 520,512GB SSD,512,6.739005211498259,2.5
HP,2 in 1 Convertible,8,1.58,419,1,1,117.82653006268644,Intel Core i5,0,256,Intel,Windows,ssd,44574.048,13.3,IPS Panel Touchscreen 1366x768,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,256GB SSD,256,6.037870919922137,2.5
Lenovo,Ultrabook,8,1.32,750.75,0,1,157.3505121487356,Intel Core i5,0,256,Intel,Windows,ssd,79866.72,14,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,256GB SSD,256,6.62107270686344,2.5
Dell,Gaming,32,4.36,1832.74,0,0,254.67134914246225,Intel Core i7,1000,1000,Nvidia,Windows,both,194972.83200000002,17.3,4K Ultra HD 3840x2160,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1070,1TB SSD +  1TB HDD,2000,7.513567393807266,2.8
MSI,Gaming,8,2.7,675.36,0,0,127.33567457123112,Intel Core i7,1000,128,Nvidia,Windows,both,71847.0144,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1050 Ti,128GB SSD +  1TB HDD,1128,6.515245882034189,2.8
Lenovo,Notebook,4,1.9,245.36,0,0,100.45466986113652,Intel Core i5,1000,0,Intel,Others,hdd,26101.872,15.6,1366x768,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,1TB HDD,1000,5.5027265198059965,2.5
Dell,Notebook,8,2.2,360.1,0,0,141.21199808219862,Intel Core i5,1000,128,AMD,Windows,both,38308.32,15.6,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,AMD Radeon 530,128GB SSD +  1TB HDD,1128,5.88638177065483,1.6
Dell,2 in 1 Convertible,4,1.71,325.04,1,0,165.6321180513006,Intel Core i3,1000,0,Intel,Windows,hdd,34578.72,13.3,Full HD / Touchscreen 1920x1080,Intel Core i3 7100U 2.4GHz,Intel HD Graphics 620,1TB HDD,1000,5.783948251679472,2.4
Dell,Notebook,8,2.32,295.25,0,0,100.45466986113652,Intel Core i5,1000,0,AMD,Others,hdd,31409.625599999996,15.6,1366x768,Intel Core i5 7200U 2.5GHz,AMD Radeon R7 M445,1TB HDD,1000,5.687822455077471,2.5
HP,Notebook,4,2.1,244.91,0,0,141.21199808219862,AMD Processor,1000,0,AMD,Windows,hdd,26053.92,15.6,Full HD 1920x1080,AMD A9-Series 9420 3GHz,AMD Radeon 520,1TB HDD,1000,5.500890796117536,3
Acer,Gaming,16,4.2,969.11,0,1,127.33567457123112,Intel Core i7,1000,128,Nvidia,Windows,both,103096.8,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,Nvidia GeForce GTX 1060,128GB SSD +  1TB HDD,1128,6.876378124539809,2.6
Dell,Notebook,12,2.25,325.04,0,0,100.45466986113652,Intel Core i5,1000,0,Intel,Windows,hdd,34578.72,15.6,1366x768,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,1TB HDD,1000,5.783948251679472,2.5
HP,Notebook,6,2.1,325.54,0,0,141.21199808219862,AMD Processor,1000,128,AMD,Windows,both,34632,15.6,Full HD 1920x1080,AMD A9-Series A9-9420 3GHz,AMD Radeon 520,128GB SSD +  1TB HDD,1128,5.785485341963352,3
Acer,Notebook,4,2.4,279.97,0,0,100.45466986113652,Intel Core i5,500,0,Intel,Windows,hdd,29783.52,15.6,1366x768,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,500GB HDD,500,5.634682454571901,2.5
Lenovo,Notebook,8,1.44,480.8,0,1,165.6321180513006,Intel Core i5,0,256,Intel,Windows,ssd,51148.799999999996,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,256GB SSD,256,6.175451383220998,2.5
Lenovo,Notebook,4,1.85,390.15,0,0,141.21199808219862,Intel Core i7,1000,0,Intel,Windows,hdd,41505.119999999995,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,Intel HD Graphics 620,1TB HDD,1000,5.96653128056277,2.7
HP,Workstation,16,2.6,1211.51,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows,ssd,128884.31999999999,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,Nvidia Quadro M2200,256GB SSD,256,7.099622794452808,2.8
Dell,2 in 1 Convertible,8,1.55,330.05,1,0,165.6321180513006,Intel Core i5,1000,0,Intel,Windows,hdd,35111.52,13.3,Full HD / Touchscreen 1920x1080,Intel Core i5 8250U 1.6GHz,Intel UHD Graphics 620,1TB HDD,1000,5.79924415813478,1.6
MSI,Gaming,16,1.8,1048.98,0,0,141.21199808219862,Intel Core i7,1000,256,Nvidia,Windows,both,111593.89439999999,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1060,256GB SSD +  1TB HDD,1256,6.955573542437612,2.8
Acer,Notebook,4,2.4,205.74,0,0,100.45466986113652,Intel Core i3,500,0,Intel,Windows,hdd,21887.424,15.6,1366x768,Intel Core i3 6006U 2GHz,Intel HD Graphics 520,500GB HDD,500,5.326613235702884,2
Dell,Notebook,8,2,604.5,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows,both,64308.96,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,Nvidia GeForce 940MX,128GB SSD +  1TB HDD,1128,6.404401670054847,2.7
Dell,Notebook,8,2,333.05,0,0,100.45466986113652,Intel Core i3,0,256,Intel,Windows,ssd,35431.2,15.6,1366x768,Intel Core i3 6006U 2GHz,Intel HD Graphics 520,256GB SSD,256,5.8082926288591885,2
Toshiba,Notebook,8,1.25,768.78,1,1,157.3505121487356,Intel Core i5,0,256,Intel,Windows,ssd,81784.8,14,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,256GB SSD,256,6.64480484274954,2.5
Lenovo,2 in 1 Convertible,8,1.7,500.33,1,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows,ssd,53226.72,14,Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,256GB SSD,256,6.215267880717977,2.5
Lenovo,Workstation,16,2.5,1652.24,0,1,282.42399616439724,Intel Core i7,0,1000,Nvidia,Windows,ssd,175770.72,15.6,IPS Panel 4K Ultra HD 3840x2160,Intel Core i7 7600U 2.8GHz,Nvidia Quadro M520M,1TB SSD,1000,7.409887221979394,2.8
Samsung,Ultrabook,16,0.81,825.87,0,0,165.6321180513006,Intel Core i7,0,256,Intel,Windows,ssd,87858.72,13.3,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,Intel HD Graphics 620,256GB SSD,256,6.716437376146768,2.7
HP,Notebook,8,1.86,269.95,0,0,141.21199808219862,Intel Core i3,0,256,Intel,Windows,ssd,28717.92,15.6,Full HD 1920x1080,Intel Core i3 6006U 2GHz,Intel HD Graphics 520,256GB SSD,256,5.598236756664296,2
Dell,Notebook,8,1.6,564.29,0,0,111.93520355955212,Intel Core i5,0,256,Intel,Windows,ssd,60031.1088,14,1366x768,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,256GB SSD,256,6.3355683037477215,2.5
HP,Workstation,16,3,2198.15,0,1,127.33567457123112,Other Intel Processor,0,256,Nvidia,Windows,ssd,233845.91999999998,17.3,IPS Panel Full HD 1920x1080,Intel Xeon E3-1535M v5 2.9GHz,Nvidia Quadro M2000M,256GB SSD,256,7.695371376493114,2.9
Lenovo,Netbook,4,1.4,237.9,1,0,135.0942111925629,Other Intel Processor,0,128,Intel,Windows,ssd,25308,11.6,Touchscreen 1366x768,Intel Celeron Dual Core N3060 1.6GHz,Intel HD Graphics 400,128GB SSD,128,5.471850417308912,1.6
HP,Notebook,8,1.84,951.58,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Windows,ssd,101232,15.6,Full HD 1920x1080,Intel Core i5 6300U 2.4GHz,Intel HD Graphics 520,256GB SSD,256,6.858123760973806,2.4
Asus,Notebook,4,2.45,289.98,0,0,100.45466986113652,Intel Core i5,1000,0,Nvidia,Others,hdd,30849.12,15.6,1366x768,Intel Core i5 6300HQ 2.3GHz,Nvidia GeForce GTX 950M,1TB HDD,1000,5.669811955085048,2.3
Lenovo,Ultrabook,4,1.7,548.91,0,0,157.3505121487356,Intel Core i5,0,180,Intel,Windows,ssd,58394.88,14,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,Intel HD Graphics 520,180GB SSD,180,6.307934493644584,2.3
Asus,Notebook,4,2.37,425.66,0,0,100.45466986113652,Intel Core i7,0,256,Intel,Windows,ssd,45282.672,15.6,1366x768,Intel Core i7 7500U 2.7GHz,Intel HD Graphics 620,256GB SSD,256,6.053640905534658,2.7
Lenovo,2 in 1 Convertible,8,1.3,600.5,1,1,276.053530085501,Intel Core i5,0,256,Intel,Windows,ssd,63882.72,13.3,IPS Panel Quad HD+ / Touchscreen 3200x1800,Intel Core i5 6260U 1.8GHz,Intel HD Graphics 540,256GB SSD,256,6.397762641520038,1.8
HP,Notebook,8,2.2,550.41,0,1,141.21199808219862,Intel Core i5,1000,128,Nvidia,Windows,both,58554.72,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,Nvidia GeForce GTX 1050,128GB SSD +  1TB HDD,1128,6.310663455058738,2.5
HP,Workstation,8,2.59,781.8,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows,ssd,83170.08,15.6,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,Nvidia Quadro M1000M,256GB SSD,256,6.661598953358855,2.6
Dell,Gaming,16,4.42,1436.88,0,1,282.42399616439724,Intel Core i7,1000,256,Nvidia,Windows,both,152859.7872,15.6,IPS Panel 4K Ultra HD 3840x2160,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1070,256GB SSD +  1TB HDD,1256,7.270229375285206,2.8
Acer,Notebook,4,2.1,300,0,0,100.45466986113652,Intel Core i5,0,256,Intel,Windows,ssd,31914.719999999998,15.6,1366x768,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,256GB SSD,256,5.703782474656201,2.5
Lenovo,Gaming,8,2.5,524.87,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows,both,55837.439999999995,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1050,128GB SSD +  1TB HDD,1128,6.263150612881346,2.8
Dell,Ultrabook,16,1.18,931.05,0,0,176.23257360658386,Intel Core i7,0,256,Intel,Windows,ssd,99047.51999999999,12.5,Full HD 1920x1080,Intel Core i7 7600U 2.8GHz,Intel HD Graphics 620,256GB SSD,256,6.8363129815277714,2.8
Google,Ultrabook,8,1.1,780.8,1,0,234.50740003017813,Intel Core i5,0,256,Intel,Others,ssd,83063.52,12.3,Touchscreen 2400x1600,Intel Core i5 7Y57 1.2GHz,Intel HD Graphics 615,256GB SSD,256,6.660319035098882,1.2
Asus,Ultrabook,8,1.2,565.44,0,1,276.053530085501,Intel Core i5,0,256,Intel,Windows,ssd,60153.119999999995,13.3,IPS Panel Quad HD+ 3200x1800,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,256GB SSD,256,6.337604189131332,2.5
Dell,Notebook,4,1.65,425.21,0,0,117.82653006268644,Intel Core i3,500,0,Intel,Windows,hdd,45234.72,13.3,1366x768,Intel Core i3 6006U 2GHz,Intel HD Graphics 520,500GB HDD,500,6.052583164535549,2
Acer,Notebook,4,1.6,328.04,0,0,117.82653006268644,Intel Core i5,0,128,Intel,Windows,ssd,34898.4,13.3,1366x768,Intel Core i5 6200U 2.3GHz,Intel HD Graphics 520,128GB SSD,128,5.79313555216821,2.3
Asus,Notebook,4,2.8,235.56,0,0,90.58340172449304,Other Intel Processor,1000,0,Nvidia,Windows,hdd,25059.715199999995,17.3,1366x768,Intel Pentium Quad Core N4200 1.1GHz,Nvidia GeForce 920MX,1TB HDD,1000,5.46196565807637,1.1
Dell,Gaming,16,2.72,550.41,1,1,282.42399616439724,Intel Core i7,1000,128,Nvidia,Windows,both,58554.72,15.6,IPS Panel Touchscreen / 4K Ultra HD 3840x2160,Intel Core i7 6700HQ 2.6GHz,Nvidia GeForce GTX 960M,128GB SSD +  1TB HDD,1128,6.310663455058738,2.6
Samsung,Ultrabook,8,1.31,800.83,1,0,165.6321180513006,Intel Core i7,0,256,Intel,Windows,ssd,85194.72,13.3,Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,Intel HD Graphics 620,256GB SSD,256,6.68564868983677,2.7
Acer,Notebook,4,2.1,149.25,0,0,100.45466986113652,Other Intel Processor,1000,0,Intel,Others,hdd,15877.439999999999,15.6,1366x768,Intel Pentium Quad Core N4200 1.1GHz,Intel HD Graphics 505,1TB HDD,1000,5.0056227522727115,1.1
Dell,Notebook,16,2.3,591.62,0,0,141.21199808219862,Intel Core i7,0,256,AMD,Windows,ssd,62938.065599999994,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,AMD Radeon R7 M445,256GB SSD,256,6.382864536891312,2.7
Samsung,2 in 1 Convertible,16,1.71,901,1,0,146.86047800548656,Intel Core i7,0,256,AMD,Windows,ssd,95850.72,15,Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,AMD Radeon 540,256GB SSD,256,6.803505257608338,2.7
Toshiba,Notebook,4,1.75,510.85,0,1,111.93520355955212,Intel Core i5,0,128,Intel,Windows,ssd,54345.6,14,IPS Panel 1366x768,Intel Core i5 6200U 2.3GHz,Intel HD Graphics 520,128GB SSD,128,6.236076005037432,2.3
Dell,Gaming,8,2.62,550.41,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows,hdd,58554.72,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1050,1TB HDD,1000,6.310663455058738,2.8
HP,Ultrabook,4,1.26,623.04,0,0,125.36742798669836,Intel Core i5,0,256,Intel,Windows,ssd,66280.31999999999,12.5,1366x768,Intel Core i5 6200U 2.3GHz,Intel HD Graphics 520,256GB SSD,256,6.434610722183835,2.3
Asus,2 in 1 Convertible,12,2.3,420.2,1,0,141.21199808219862,Intel Core i7,2000,0,Nvidia,Windows,hdd,44701.92,15.6,Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,Nvidia GeForce 940MX,2TB HDD,2000,6.0407307884109,2.7
Lenovo,Notebook,16,2.5,1186.97,0,0,282.42399616439724,Intel Core i7,0,512,Nvidia,Windows,ssd,126273.59999999999,15.6,4K Ultra HD 3840x2160,Intel Core i7 6820HQ 2.7GHz,Nvidia Quadro M2000M,512GB SSD,512,7.079159120490786,2.7
Acer,Notebook,4,1.8,318.53,0,1,157.3505121487356,Intel Core i3,0,128,Intel,Windows,ssd,33886.08,14,IPS Panel Full HD 1920x1080,Intel Core i3 7100U 2.4GHz,Intel HD Graphics 620,128GB SSD,128,5.763716662099238,2.4
Razer,Gaming,16,1.95,1451.91,0,0,157.3505121487356,Intel Core i7,0,512,Nvidia,Windows,ssd,154458.72,14,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1060,512GB SSD,512,7.280635209992612,2.8
Asus,Notebook,8,2,291.43,0,0,141.21199808219862,Other Intel Processor,0,128,Intel,Windows,ssd,31003.631999999998,15.6,1920x1080,Intel Pentium Dual Core N4200 1.1GHz,Intel HD Graphics 505,128GB SSD,128,5.674799839731719,1.1
Dell,Gaming,32,4.42,1797.39,0,1,127.33567457123112,Intel Core i7,1000,1000,Nvidia,Windows,both,191211.264,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1070M,1TB SSD +  1TB HDD,2000,7.494090891616941,2.8
Asus,Gaming,16,4.3,1176.96,0,1,127.33567457123112,Intel Core i7,1000,256,Nvidia,Windows,both,125208,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,Nvidia GeForce GTX 1070,256GB SSD +  1TB HDD,1256,7.070690121975901,2.6
Toshiba,Ultrabook,16,1.47,883.47,0,1,157.3505121487356,Intel Core i7,0,512,Nvidia,Windows,ssd,93985.92,14,IPS Panel Full HD 1920x1080,Intel Core i7 6600U 2.6GHz,Nvidia GeForce 930M,512GB SSD,512,6.783857335325853,2.6
Lenovo,Notebook,8,2.2,164.77,0,0,100.45466986113652,Other Intel Processor,1000,0,Intel,Others,hdd,17529.12,15.6,1366x768,Intel Celeron Quad Core N3710 1.6GHz,Intel HD Graphics 405,1TB HDD,1000,5.10455056206934,1.6
Lenovo,Ultrabook,16,1.7,1151.41,0,0,157.3505121487356,Intel Core i7,0,512,Intel,Windows,ssd,122490.72,14,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,Intel HD Graphics 620,512GB SSD,512,7.0487425572830285,2.7
MSI,Gaming,16,1.6,947.07,0,1,157.3505121487356,Intel Core i7,1000,256,Nvidia,Windows,both,100752.48,14,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1060,256GB SSD +  1TB HDD,1256,6.853373008088941,2.8
